CEP	BAIRRO_PADRAO_CANDIDATO	CLIENTES	PERCENTUAL	STATUS	VARIACOES
74810030	JARDIM GOIAS	1	100.0	AUTO_UNICO	JARDIM GOIÁS (1)
74810150	AGUA BRANCA	1	100.0	AUTO_UNICO	AGUA BRANCA (1)
74860036	JARDIM VISTA BELA	1	100.0	AUTO_UNICO	JARDIM VISTA BELA (1)
74860470	JARDIM VISTA BELA	1	100.0	AUTO_UNICO	JARDIM VISTA BELA (1)
74885532	DA VITORIA	1	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (1)
74885580	DA VITORIA	1	100.0	AUTO_UNICO	BAIRRO DA VITÓRIA (1)
74911430	VILA BRASILIA	1	100.0	AUTO_UNICO	Vila Brasília (1)
74916040	JARDIM NOVA ESPERANCA	1	100.0	AUTO_UNICO	JARDIM NOVA ESPERANÇA (1)
74944540	JARDIM BURITI SERENO	1	100.0	AUTO_UNICO	JARDIM BURITI SERENO (1)
74980110	JARDIM NOVA ESPERANCA	1	100.0	AUTO_UNICO	JARDIM NOVA ESPERANÇA (1)
75255430	JARDIM NOVO MUNDO	1	100.0	AUTO_UNICO	JARDIM NOVO MUNDO (1)
75255830	JARDIM LIBERDADE	1	100.0	AUTO_UNICO	JARDIM LIBERDADE (1)
75475575	JARDIM LIBERDADE	1	100.0	AUTO_UNICO	JARDIM LIBERDADE (1)
75555554	ALBINO BOAVENTURA	1	100.0	AUTO_UNICO	ALBINO BOAVENTURA (1)
75580800	RESIDENCIAL ITAMARACA	1	100.0	AUTO_UNICO	RESIDENCIAL ITAMARACA (1)
75583100	MARIA DILCE	1	100.0	AUTO_UNICO	MARIA DILCE (1)
76465300	JARDIM NOVA ESPERANCA	1	100.0	AUTO_UNICO	JARDIM NOVA ESPERANCA (1)
76630000	JARDIM CABRAL	1	100.0	AUTO_UNICO	JARDIM CABRAL (1)
77447702	DA VITORIA	1	100.0	AUTO_UNICO	BAIRRO DA VITORIA (1)
77465170	JARDIM NOVA ESPERANCA	1	100.0	AUTO_UNICO	JARDIM NOVA ESPERANÇA (1)
77710200	JARDIM NOVO MUNDO	1	100.0	AUTO_UNICO	JARDIM NOVO MUNDO (1)
78805180	JARDIM NOVA ESPERANCA	1	100.0	AUTO_UNICO	JARDIM NOVA ESPERANÇA (1)
88370888	NAVEGANTES SC	1	100.0	AUTO_UNICO	NAVEGANTES SC (1)
92265185	VILA JOAO VAZ	1	100.0	AUTO_UNICO	VILA JOAO VAZ (1)
92990000	INDUSTRIAL	1	100.0	AUTO_UNICO	INDUSTRIAL (1)
